ID,TEA Random
3302,TEA Shmona - Israel
3303,TEA Shonan - Japan
3304,TEA Shonan Bellmare - Japan
3305,TEA Shooting - Zimbabwe
3306,TEA Shooting Stars - Zimbabwe
3307,TEA Shqiponja - Albania
3308,TEA Shrewsbury - England
3309,TEA Shrewsbury reserves
3310,TEA Shrewsbury Town - England
3311,TEA Shrewsbury Town reserves
3312,TEA Shrewsbury Town youth team
3313,TEA Shrewsbury youth team
3314,TEA Shumen - Bulgaria
3315,TEA Sibir Novosibirsk - Russia
3316,TEA Sichuan - China
3317,TEA Sichuan Quanxing - China
3318,TEA Siena - Italy
3319,TEA Sigma Olomouc - Czech Rep
3320,TEA Sileks - Macedonia
3321,TEA Sileks Kratovo - Macedonia
3322,TEA Silkeborg - Denmark
3323,TEA Silver Stars - South Africa
3324,TEA Siofok - Hungary
3325,TEA Sioni - Georgia
3326,TEA Sioni Bolnisi - Georgia
3327,TEA Sivasspor - Turkey
3328,TEA SK Brann - Norway
3329,TEA SK Elbasani - Albania
3330,TEA SK Karpaty - Ukraine
3331,TEA SK Kladno - Czech Rep
3332,TEA SK Skopje - Macedonia
3333,TEA SK Tirane - Albania
3334,TEA SKA-Energia Khabarovsk - Russia
3335,TEA Skeid - Norway
3336,TEA Skenderbeu - Albania
3337,TEA Skonto Riga - Latvia
3338,TEA Slaven Belupo - Croatia
3339,TEA Slaven Belupo reserves
3340,TEA Slaven Belupo youth team
3341,TEA Slavia P - Czech Rep
3342,TEA Slavia Prague - Czech Rep
3343,TEA Slavia Sofia - Bulgaria
3344,TEA Sligo - Irish Rep
3345,TEA Sloga Jugomagnat - Macedonia
3346,TEA Slovacko - Czech Rep
3347,TEA Slovan - Slovakia
3348,TEA Slovan Bratislava - Slovakia
3349,TEA Slovan Bratislava reserves
3350,TEA Slovan Bratislava youth team
3351,TEA Slovan Liberec - Czech Rep
3352,TEA Slovan reserves
3353,TEA Slovan youth team
3354,TEA Smederevo - Serbia
3355,TEA SOA - Ivory Coast
3356,TEA Sochaux - France
3357,TEA Sochaux reserves
3358,TEA Sochaux youth team
3359,TEA Sodovik Sterlitamak - Russia
3360,TEA Sogndal - Norway
3361,TEA Sol America - Paraguay
3362,TEA Sol de America - Paraguay
3363,TEA Sonderjyske - Denmark
3364,TEA Sopron - Hungary
3365,TEA Soulihull - England
3366,TEA Soulihull Moors - England
3367,TEA Soulihull Moors reserves
3368,TEA Soulihull Moors youth team
3369,TEA Soulihull reserves
3370,TEA Soulihull youth team
3371,TEA Southampton - England
3372,TEA Southampton reserves
3373,TEA Southampton youth team
3374,TEA Southend - England
3375,TEA Southend United - England
3376,TEA Southport - England
3377,TEA Souths United - Guinea
3378,TEA Souths Utd - Guinea
3379,TEA Sovetov - Russia
3380,TEA Sovetov reserves
3381,TEA Sovetov youth team
3382,TEA Sp Luqueno - Paraguay
3383,TEA Sp. Luqueno - Paraguay
3384,TEA Spal - Italy
3385,TEA Sparta - Norway
3386,TEA Sparta Prague - Czech Rep
3387,TEA Sparta Prague reserves
3388,TEA Sparta Prague youth team
3389,TEA Sparta Rotterdam - Holland
3390,TEA Spartack Trnava - Slovakia
3391,TEA Spartacus - Hungary
3392,TEA Spartak - Russia
3393,TEA Spartak Moscow - Russia
3394,TEA Spartak Moscow reserves
3395,TEA Spartak Moscow youth team
3396,TEA Spartak Nalchik - Russia
3397,TEA Spartak reserves
3398,TEA Spartak Varna - Bulgaria
3399,TEA Spartak Varna reserves
3400,TEA Spartak Varna youth team
3401,TEA Spartak youth team
3402,TEA Spartak-MZK Ryazan - Russia
3403,TEA Spartans - Scotland
3404,TEA Spezia - Italy
3405,TEA Sport Ancash - Peru
3406,TEA Sport Boys - Peru
3407,TEA Sport Recife - Brazil
3408,TEA Sportclub Excelsior - Holland
3409,TEA Sportclub Excelsior reserves
3410,TEA Sportclub Excelsior youth team
3411,TEA Sporting Braga - Portugal
3412,TEA Sporting Braga reserves
3413,TEA Sporting Braga youth team
3414,TEA Sporting Central - Jamaica
3415,TEA Sporting Cristal - Peru
3416,TEA Sporting Espinho - Portugal
3417,TEA Sporting Gijon - Spain
3418,TEA Sporting Gijon reserves
3419,TEA Sporting Gijon youth team
3420,TEA Sporting Kansas City - America
3421,TEA Sporting Kansas City reserves
3422,TEA Sporting Kansas City youth team
3423,TEA Sporting Lisbon - Portugal
3424,TEA Sporting Lisbon reserves
3425,TEA Sporting Lisbon youth team
3426,TEA Sporting Porto Novo - Cape Verde
3427,TEA Sporting Praia - Cape Verde
3428,TEA Sporting Toulon 83 - France
3429,TEA Sportive - Cameroon
3430,TEA Sportivo Luqueno - Paraguay
3431,TEA St Albans - Australia
3432,TEA St Albans - England
3433,TEA St Albans City - England
3434,TEA St Etienne - France
3435,TEA St Etienne reserves
3436,TEA St Etienne youth team
3437,TEA St Gallen - Switzerland
3438,TEA St Gallen reserves
3439,TEA St Gallen youth team
3440,TEA St Georges - Jamaica
3441,TEA St Georges FC - Jamaica
3442,TEA St Johnstone - Scotland
3443,TEA St Johnstone reserves
3444,TEA St Johnstone youth team
3445,TEA St Louis - America
3446,TEA St Louis FC - America
3447,TEA St Louis FC reserves
3448,TEA St Louis FC youth team
3449,TEA St Louis reserves
3450,TEA St Louis youth team
3451,TEA St Mirren - Scotland
3452,TEA St Mirren reserves
3453,TEA St Mirren youth team
3454,TEA St Patricks - Irish Rep
3455,TEA St Pauli - Germany
3456,TEA St Pauli Hamburg - Germany
3457,TEA St Pauli Hamburg reserves
3458,TEA St Pauli Hamburg youth team
3459,TEA St Pauli reserves
3460,TEA St Pauli youth team
3461,TEA St Truiden - Belgium
3462,TEA Stabaek - Norway
3463,TEA Stade Abidjan - Ivory Coast
3464,TEA Stade Brestois 29 - France
3465,TEA Stade Gabalen - Tunisia
3466,TEA Stade Malien - Nigeria
3467,TEA Stade Mbour - Senegal
3468,TEA Stade Tunisien - Tunisia
3469,TEA Stafford - England
3470,TEA Stafford Rangers - England
3471,TEA Standard Liege - Belgium
3472,TEA Standard Liege reserves
3473,TEA Standard Liege youth team
3474,TEA Steaua - Romania
3475,TEA Steaua Bucharest - Romania
3476,TEA Steaua Bucharest reserves
3477,TEA Steaua Bucharest youth team
3478,TEA Steaua reserves
3479,TEA Steaua youth team
3480,TEA Stella - Ivory Coast
3481,TEA Stella d'Adjame - Ivory Coast
3482,TEA Stenhousemuir - Scotland
3483,TEA Stenhsmuir - Scotland
3484,TEA Sterlitamak - Russia
3485,TEA Stevenage - England
3486,TEA Stevenage Borough - England
3487,TEA Stirling - Scotland
3488,TEA Stirling Albion - Scotland
3489,TEA Stockport - England
3490,TEA Stockport County - England
3491,TEA Stoke - England
3492,TEA Stoke City - England
3493,TEA Stoke City reserves
3494,TEA Stoke City youth team
3495,TEA Stoke reserves
3496,TEA Stoke youth team
3497,TEA Stomil - Poland
3498,TEA Stranraer - Scotland
3499,TEA Strasbourg - France
3500,TEA Strasbourg reserves
3501,TEA Strasbourg youth team
3502,TEA Stromsgodset - Holland
3503,TEA Stromsgodset - Norway
3504,TEA Stromsgodset reserves
3505,TEA Stromsgodset youth team
3506,TEA Stromsgodst - Holland
3507,TEA Stromsgodst - Norway
3508,TEA Stromsgodst reserves
3509,TEA Stromsgodst youth team
3510,TEA Strongest - Bolivia
3511,TEA Sturm Graz - Austria
3512,TEA Sturm Graz reserves
3513,TEA Sturm Graz youth team
3514,TEA Stuttgart - Germany
3515,TEA Stuttgart K - Germany
3516,TEA Stuttgart Kickers - Germany
3517,TEA Stuttgart reserves
3518,TEA Stuttgart youth team
3519,TEA Suez Cement - Egypt
3520,TEA Sunderland - England
3521,TEA Sunderland reserves
3522,TEA Sunderland youth team
3523,TEA Sundowns - South Africa
3524,TEA Sundowns - Zimbabwe
3525,TEA Sundsvall - Sweden
3526,TEA SUNEOR - Senegal
3527,TEA Sunshine Stars - Nigeria
3528,TEA Sunshine Sts - Nigeria
3529,TEA Super Eagles - Algeria
3530,TEA Supersport - South Africa
3531,TEA Supersport Utd - South Africa
3532,TEA Superstar - Trinidad
3533,TEA Superstar Rangers - Trinidad
3534,TEA Sutton Utd - England
3535,TEA Suwon Samsung Bluewings - South Korea
3536,TEA SV Mattersburg - Austria
3537,TEA SV Meppen - Germany
3538,TEA SV Pasching - Austria
3539,TEA SV Ried - Austria
3540,TEA Swallows - Zimbabwe
3541,TEA Swansea City - Wales
3542,TEA Swansea City reserves
3543,TEA Swansea City youth team
3544,TEA Swindon - England
3545,TEA Swindon Town - England
3546,TEA Sydney FC - Australia
3547,TEA T Teda - China
3548,TEA T Teda reserves
3549,TEA T Teda youth team
3550,TEA T Telekom - Russia
3551,TEA T Tiraspol - Moldova
3552,TEA Tabriya - Ukraine
3553,TEA Tacuarembo - Uruguay
3554,TEA Tacuary - Paraguay
3555,TEA Tainjin - China
3556,TEA Tainjin reserves
3557,TEA Tainjin Teda - China
3558,TEA Tainjin Teda reserves
3559,TEA Tainjin Teda youth team
3560,TEA Tainjin Tianhai - China
3561,TEA Tainjin Tianhai reserves
3562,TEA Tainjin Tianhai youth team
3563,TEA Tainjin youth team
3564,TEA Talleres - Argentina
3565,TEA Tallinna JK Legion - Estonia
3566,TEA Tallinna JK Legion reserves
3567,TEA Tallinna JK Legion youth team
3568,TEA Tamale Utd - Ghana
3569,TEA Tamarindo - Costa Rica
3570,TEA Tampere United - Finland
3571,TEA Tampere Utd - Finland
3572,TEA Tamworth - England
3573,TEA Tapete - Liberia
3574,TEA Tatabanya - Hungary
3575,TEA Tatran - Slovakia
3576,TEA Tavriya - Ukraine
3577,TEA Tecos - Mexico
3578,TEA Tekstilshchik Telekom - Russia
3579,TEA Tel Aviv - Israel
3580,TEA Telstar - Holland
3581,TEA Telstar Ijmuiden - Holland
3582,TEA Tembisa - South Africa
3583,TEA Tembisa Classic - South Africa
3584,TEA Temperley - Argentina
3585,TEA Temse - Belgium
3586,TEA Tenerife - Spain
3587,TEA Tenerife reserves
3588,TEA Tenerife youth team
3589,TEA Teplice - Czech Rep
3590,TEA Terek - Russia
3591,TEA Terek Grozny - Russia
3592,TEA Ternana - Italy
3593,TEA Ternana Calcio - Italy
3594,TEA Tersana - Egypt
3595,TEA Tetouan - Morocco
3596,TEA Teuta Durres - Albania
3597,TEA Thandu - South Africa
3598,TEA Thandu Royal Zula - South Africa
3599,TEA The Great Ambassadors - Ghana
3600,TEA The New Saints - Wales
3601,TEA The Strongest - Bolivia
3602,TEA Thies - Senegal
3603,TEA Tigre - Argentina
3604,TEA Tigres - Mexico
3605,TEA Tijuana - Mexico
3606,TEA Tiko United - Cameroon
3607,TEA Tiligul Tiraspol - Moldova
3608,TEA Tirana - Albania
3609,TEA Tirana reserves
3610,TEA Tirana youth team
3611,TEA Tiro Federal - Argentina
3612,TEA Tirol - Austria
3613,TEA Tivoli Gardens - Jamaica
3614,TEA Tivoli Gdrs - Jamaica
3615,TEA TJK Legion - Estonia
3616,TEA TJK Legion reserves
3617,TEA TJK Legion youth team
3618,TEA TNS - Wales
3619,TEA Tobago United - Trinidad
3620,TEA Tobago Utd - Trinidad
3621,TEA Tokyo Verdy - Japan
3622,TEA Toledo - Spain
3623,TEA Tolima - Columbia
3624,TEA Toluca - Mexico
3625,TEA Tom - Russia
3626,TEA Tom Tomsk - Russia
3627,TEA Tomorri Berat - Albania
3628,TEA Tondela - Portugal
3629,TEA Tondela reserves
3630,TEA Tondela youth team
3631,TEA Tonnerre - Cameroon
3632,TEA Tonnerre de Yaounde - Cameroon
3633,TEA TOP Oss - Holland
3634,TEA Torino - Italy
3635,TEA Torino reserves
3636,TEA Torino youth team
3637,TEA Toronto FC - America
3638,TEA Toronto FC reserves
3639,TEA Toronto FC youth team
3640,TEA Torpedo - Russia
3641,TEA Torpedo Moscow - Russia
3642,TEA Torpedo Moscow reserves
3643,TEA Torpedo Moscow youth team
3644,TEA Torpedo reserves
3645,TEA Torpedo youth team
3646,TEA Torquay - England
3647,TEA Torquay United - England
3648,TEA Torreense - Portugal
3649,TEA Tortuguero - Costa Rica
3650,TEA Tottenham - England
3651,TEA Tottenham Hotspur - England
3652,TEA Tottenham Hotspur reserves
3653,TEA Tottenham Hotspur youth team
3654,TEA Tottenham reserves
3655,TEA Tottenham youth team
3656,TEA Toulon - France
3657,TEA Toulouse - France
3658,TEA Toulouse reserves
3659,TEA Toulouse youth team
3660,TEA TP-47 - Finland
3661,TEA TP-47 Tornio - Finland
3662,TEA TPS Turku - Finland
3663,TEA Trabzonspor - Turkey
3664,TEA Trabzonspor reserves
3665,TEA Trabzonspor youth team
3666,TEA Tranmere - England
3667,TEA Tranmere Rovers - England
3668,TEA Trans Narva - Estonia
3669,TEA Trapani - Italy
3670,TEA Trelleborgs - Sweden
3671,TEA Trelleborgs FF - Sweden
3672,TEA Trelleborgs FF reserves
3673,TEA Trelleborgs FF youth team
3674,TEA Trelleborgs reserves
3675,TEA Trelleborgs youth team
3676,TEA Trencin - Slovakia
3677,TEA Treviso - Italy
3678,TEA Trinidense - Paraguay
3679,TEA Tripolis - Greece
3680,TEA Trnava - Slovakia
3681,TEA Trofense - Portugal
3682,TEA Tromsdalen - Norway
3683,TEA Tromso - Norway
3684,TEA Tromso reserves
3685,TEA Tromso youth team
3686,TEA Troyes - France
3687,TEA Troyes reserves
3688,TEA Troyes youth team
3689,TEA Tskhinvali - Georgia
3690,TEA Tulevik Viljandi - Estonia
3691,TEA Tus Koblenz - Germany
3692,TEA Tuzla - Bosnia
3693,TEA TVMK - Estonia
3694,TEA TVMK Tallinn - Estonia
3695,TEA Twente - Holland
3696,TEA Twente reserves
3697,TEA Twente youth team
3698,TEA Tyumen - Russia
3699,TEA U Chisinau - Moldova
3700,TEA U Concepcion - Chile
3701,TEA U Hyundai - South Korea
3702,TEA U Inter FC - Guinea
3703,TEA U Petrotin - Trinidad
3704,TEA U.C.D. - Irish Rep
3705,TEA U.Cluj - Romania
3706,TEA UCR - Costa Rica
3707,TEA UD Chile - Chile
3708,TEA Udinese - Italy
3709,TEA Udinese reserves
3710,TEA Udinese youth team
3711,TEA Uerdingen - Germany
3712,TEA Ujpest - Hungary
3713,TEA Ulsan Hyundai - South Korea
3714,TEA Ultramarina - Cape Verde
3715,TEA UNAM Pumas - Mexico
3716,TEA UNAM Pumas reserves
3717,TEA UNAM Pumas youth team
3718,TEA Uniao Lamas - Portugal
3719,TEA Uniao Leiria - Portugal
3720,TEA Uniao Madeira - Portugal
3721,TEA Unicosta - Columbia
3722,TEA Union Berlin - Germany
3723,TEA Union Espanola - Chile
3724,TEA Union Minas - Peru
3725,TEA Union Sportive de Douala - Cameroon
3726,TEA Unirea Urziceni - Romania
3727,TEA Unisport - Cameroon
3728,TEA Unisport Bafang - Cameroon
3729,TEA Unisport Chisinau - Moldova
3730,TEA United Petrotin - Trinidad
3731,TEA Univ Catolica - Chile
3732,TEA Univ de Chile - Chile
3733,TEA Univ de Concepcion - Chile
3734,TEA Universitatea Cluj - Romania
3735,TEA Universitatea Craiova - Romania
3736,TEA University de Ngaoundere - Cameroon
3737,TEA University Inter FC - Guinea
3738,TEA Unterhaching - Germany
3739,TEA Ural - Russia
3740,TEA Ural reserves
3741,TEA Ural Yekateringburg - Russia
3742,TEA Ural Yekateringburg reserves
3743,TEA Ural Yekateringburg youth team
3744,TEA Ural youth team
3745,TEA Uralan Elista - Russia
3746,TEA Urawa Red Diamonds - Japan
3747,TEA Urawa Reds - Japan
3748,TEA Urziceni - Romania
3749,TEA US Monastir - Tunisia
3750,TEA US Orleans - France
3751,TEA USM Alger - Algeria
3752,TEA USM Annaba - Algeria
3753,TEA USM Blida - Algeria
3754,TEA UTA Arad - Romania
3755,TEA Utrecht - Holland
3756,TEA Utrecht reserves
3757,TEA Utrecht youth team
3758,TEA Uzhgorod - Ukraine
3759,TEA V Cahul - Moldova
3760,TEA V da Gama - Brazil
3761,TEA V da Gama reserves
3762,TEA V da Gama youth team
3763,TEA V Kawasaki - Japan
3764,TEA V Kickers - Jamaica
3765,TEA V Kofu - Japan
3766,TEA V Reykjavik - Iceland
3767,TEA V Reykjavik reserves
3768,TEA V Reykjavik youth team
3769,TEA V Sarsfield - Argentina
3770,TEA V Sarsfield reserves
3771,TEA V Sarsfield youth team
3772,TEA V Setubal - Portugal
3773,TEA V Shkoder - Albania
3774,TEA V Skopje - Macedonia
3775,TEA V Zizkov - Czech Rep
3776,TEA V-Rakovski - Bulgaria
3777,TEA Vaal - South Africa
3778,TEA Vaal Professionals - South Africa
3779,TEA Vale of Leithen - Scotland
3780,TEA Valence - France
3781,TEA Valencia - Spain
3782,TEA Valencia reserves
3783,TEA Valencia youth team
3784,TEA Valenciennes - France
3785,TEA Valenciennes reserves
3786,TEA Valenciennes youth team
3787,TEA Valerenga - Norway
3788,TEA Valerenga reserves
3789,TEA Valerenga youth team
3790,TEA Valladolid - Spain
3791,TEA Valladolid reserves
3792,TEA Valladolid youth team
3793,TEA Vallecano - Spain
3794,TEA Valur - Iceland
3795,TEA Valur reserves
3796,TEA Valur youth team
3797,TEA Vancouver - America
3798,TEA Vancouver reserves
3799,TEA Vancouver Whitecaps - America
3800,TEA Vancouver Whitecaps reserves
3801,TEA Vancouver Whitecaps youth team
3802,TEA Vancouver youth team
3803,TEA Vansport - Turkey
3804,TEA Vaprus Parnu - Estonia
3805,TEA Vardar Skopje - Macedonia
3806,TEA Varna - Bulgaria
3807,TEA Varteks Varazdin - Croatia
3808,TEA Varzim - Portugal
3809,TEA Vasas - Hungary
3810,TEA Vasco - Portugal
3811,TEA Vasco da Gama - Brazil
3812,TEA Vasco da Gama reserves
3813,TEA Vasco da Gama youth team
3814,TEA Vasco De Gama - Portugal
3815,TEA Vegalta Sendai - Japan
3816,TEA Vegalta Sendai reserves
3817,TEA Vegalta Sendai youth team
3818,TEA Velenje - Slovenia
3819,TEA Velez Sarsfield - Argentina
3820,TEA Velez Sarsfield reserves
3821,TEA Velez Sarsfield youth team
3822,TEA Venezia - Italy
3823,TEA Ventforet Kofu - Japan
3824,TEA Veracruz - Mexico
3825,TEA Vercelli - Italy
3826,TEA Verdy Kawasaki - Japan
3827,TEA Veria - Greece
3828,TEA Verona - Italy
3829,TEA Verona reserves
3830,TEA Verona youth team
3831,TEA VfB Stuttgart - Germany
3832,TEA VfB Stuttgart reserves
3833,TEA VfB Stuttgart youth team
3834,TEA VfL Bochum - Germany
3835,TEA VfL Bochum reserves
3836,TEA VfL Bochum youth team
3837,TEA VFL Osnabruck - Germany
3838,TEA VfL Wolfsburg - Germany
3839,TEA VfL Wolfsburg reserves
3840,TEA VfL Wolfsburg youth team
3841,TEA Viborg - Denmark
3842,TEA Viborg FF - Denmark
3843,TEA Vicente - Portugal
3844,TEA Vicenza - Italy
3845,TEA Victoria Cahul - Moldova
3846,TEA Videoton - Hungary
3847,TEA Vidima-Rakovski - Bulgaria
3848,TEA Vihren - Bulgaria
3849,TEA Viitorul - Romania
3850,TEA Viitorul reserves
3851,TEA Viitorul youth team
3852,TEA Viking - Norway
3853,TEA Viking reserves
3854,TEA Viking youth team
3855,TEA Vikingur Reykjavik - Iceland
3856,TEA Vikingur Reykjavik reserves
3857,TEA Vikingur Reykjavik youth team
3858,TEA Viktoria Plzen - Czech Rep
3859,TEA Viktoria Plzen reserves
3860,TEA Viktoria Plzen youth team
3861,TEA Viktoria Zizkov - Czech Rep
3862,TEA Viljandi - Estonia
3863,TEA Village United - Jamaica
3864,TEA Village Utd - Jamaica
3865,TEA Villarreal - Spain
3866,TEA Villarreal reserves
3867,TEA Villarreal youth team
3868,TEA Violet Kickers - Jamaica
3869,TEA ViOn Zlate Moravce - Slovakia
3870,TEA Virtus Entella - Italy
3871,TEA Virtus Entella reserves
3872,TEA Virtus Entella youth team
3873,TEA Vis Pesaro - Italy
3874,TEA Vise - Belgium
3875,TEA Viseu - Portugal
3876,TEA Vissel Kobe - Japan
3877,TEA Vissel Kobe reserves
3878,TEA Vissel Kobe youth team
3879,TEA Viterbese - Italy
3880,TEA Vitesse - Holland
3881,TEA Vitesse Arnhem - Holland
3882,TEA Vitesse Arnhem reserves
3883,TEA Vitesse Arnhem youth team
3884,TEA Vitesse reserves
3885,TEA Vitesse youth team
3886,TEA Vitoria Guimaraes - Portugal
3887,TEA Vitoria SC - Portugal
3888,TEA Vitoria Setubal - Portugal
3889,TEA Vladivostok - Russia
3890,TEA Vllaznia Shkoder - Albania
3891,TEA Vojvodina - Serbia
3892,TEA Vojvodina Novi Sad - Serbia
3893,TEA Volendam - Holland
3894,TEA Volendam reserves
3895,TEA Volendam youth team
3896,TEA Volga - Russia
3897,TEA Volga Nizhny Novgorod - Russia
3898,TEA Vorksla - Ukraine
3899,TEA Vorksla reserves
3900,TEA Vorksla youth team
3901,TEA Vorskla - Ukraine
3902,TEA VPS - Finland
3903,TEA VPS Vaasa - Finland
3904,TEA Vulcanicos - Cape Verde
3905,TEA VVV Venlo - Holland
3906,TEA Vysocina Jihlava - Czech Rep
3907,TEA W Connection - Trinidad
3908,TEA W Guanggu - China
3909,TEA W Krakow - Poland
3910,TEA W Krakow reserves
3911,TEA W Krakow youth team
3912,TEA W Plock - Poland
3913,TEA W Tourists - Nigeria
3914,TEA W.Bremen - Germany
3915,TEA W.Bremen reserves
3916,TEA W.Bremen youth team
3917,TEA WA Tlemcen - Algeria
3918,TEA Waalwijk - Holland
3919,TEA Waasland-Beveren - Belgium
3920,TEA WAC - Morocco
3921,TEA WAC Casablanca - Morocco
3922,TEA Wacker Innsbruck - Austria
3923,TEA Wacker Tirol - Austria
3924,TEA Waddadah - Jamaica
3925,TEA Walsall - England
3926,TEA Wanderers - South Africa
3927,TEA Wanderers - Uruguay
3928,TEA Waregem - Belgium
3929,TEA Wasquehal - France
3930,TEA Watanga - Liberia
3931,TEA Waterford - Irish Rep
3932,TEA Waterford United - Irish Rep
3933,TEA Waterhouse - Jamaica
3934,TEA Watford - England
3935,TEA Watford reserves
3936,TEA Watford youth team
3937,TEA Wattenschied - Germany
3938,TEA WBA - England
3939,TEA WBA reserves
3940,TEA WBA youth team
3941,TEA Wealdstone - England
3942,TEA Wealdstone reserves
3943,TEA Wealdstone youth team
3944,TEA Wehen - Germany
3945,TEA Wehen-Wiesbaden - Germany
3946,TEA Welgris Momads - Guinea
3947,TEA Wellington - Australia
3948,TEA Wellington Phoenix - Australia
3949,TEA Welshpool - Wales
3950,TEA Welshpool Town - Wales
3951,TEA Werder Bremen - Germany
3952,TEA Werder Bremen reserves
3953,TEA Werder Bremen youth team
3954,TEA West Bromwich Albion - England
3955,TEA West Bromwich Albion reserves
3956,TEA West Bromwich Albion youth team
3957,TEA West Ham - England
3958,TEA West Ham reserves
3959,TEA West Ham United - England
3960,TEA West Ham United reserves
3961,TEA West Ham United youth team
3962,TEA West Ham youth team
3963,TEA West Sydney Wanderers - Australia
3964,TEA West Syndey - Australia
3965,TEA Westerlo - Belgium
3966,TEA Western United - Australia
3967,TEA Weymouth - England
3968,TEA Widzew Lodz - Poland
3969,TEA Widzew Lodz reserves
3970,TEA Widzew Lodz youth team
3971,TEA Wigan - England
3972,TEA Wigan Athletic - England
3973,TEA Wigan Athletic reserves
3974,TEA Wigan Athletic youth team
3975,TEA Wigan reserves
3976,TEA Wigan youth team
3977,TEA Wikki Tourists - Nigeria
3978,TEA Willem II - Holland
3979,TEA Willem II reserves
3980,TEA Willem II youth team
3981,TEA Wilsterman - Bolivia
3982,TEA Wimbledon - England
3983,TEA Wisla Krakow - Poland
3984,TEA Wisla Krakow reserves
3985,TEA Wisla Krakow youth team
3986,TEA Wisla Plock - Poland
3987,TEA WIT Georgia Tblisi - Georgia
3988,TEA Woking - England
3989,TEA Woking reserves
3990,TEA Woking youth team
3991,TEA Wolfsburg - Germany
3992,TEA Wolfsburg reserves
3993,TEA Wolfsburg youth team
3994,TEA Wolverhampton Wanderers - England
3995,TEA Wolverhampton Wanderers reserves
3996,TEA Wolverhampton Wanderers youth team
3997,TEA Wolves - England
3998,TEA Wolves reserves
3999,TEA Wolves youth team
4000,TEA Worcester City - England
4001,TEA Worcester City FC - England
4002,TEA Wrexham - Wales
4003,TEA Wrexham reserves
4004,TEA Wrexham youth team
4005,TEA Wuhan Guanggu - China
4006,TEA Wuhan Zall - China
4007,TEA Wuhan Zall reserves
4008,TEA Wuhan Zall youth team
4009,TEA Wycombe - England
4010,TEA Wycombe Wanderers - England
4011,TEA X Lanshi - China
4012,TEA Xam-Xam - Senegal
4013,TEA Xanthi - Greece
4014,TEA Xerez - Spain
4015,TEA Xerez Deportivo - Spain
4016,TEA Xiamen Lanshi - China
4017,TEA Y F Marinos - Japan
4018,TEA Y F Marinos reserves
4019,TEA Y F Marinos youth team
4020,TEA Yakaar - Senegal
4021,TEA Yanoude - Cameroon
4022,TEA Yeovil Town - England
4023,TEA Yokohama F Marinos - Japan
4024,TEA Yokohama F Marinos reserves
4025,TEA Yokohama F Marinos youth team
4026,TEA Yokohama FC - Japan
4027,TEA York City - England
4028,TEA York City reserves
4029,TEA York City youth team
4030,TEA Young Arrows - Zambia
4031,TEA Young Boys - Switzerland
4032,TEA Yunnan - China
4033,TEA Yunnan Hongta - China
4034,TEA Yverdon - Switzerland
4035,TEA Yverdon Sport - Switzerland
4036,TEA Z Chisinau - Moldova
4037,TEA Z Lubin - Poland
4038,TEA Z Lucheng - China
4039,TEA Z Moravce - Slovakia
4040,TEA Z Sosnowiec - Poland
4041,TEA Zadar - Croatia
4042,TEA Zaglebie Lubin - Poland
4043,TEA Zaglebie Sosnowiec - Poland
4044,TEA Zakarpattya Uzhgorod - Ukraine
4045,TEA Zalaegerszeg - Hungary
4046,TEA Zamalek - Egypt
4047,TEA Zamfara United - Nigeria
4048,TEA Zamfara Utd - Nigeria
4049,TEA Zamtel - Zambia
4050,TEA Zanaco - Zambia
4051,TEA Zapresic - Croatia
4052,TEA Zarja Lugansk - Ukraine
4053,TEA Zecso United - Zambia
4054,TEA Zeleznik - Serbia
4055,TEA Zelors - Liberia
4056,TEA Zenit - Russia
4057,TEA Zenit reserves
4058,TEA Zenit St Petersburg - Russia
4059,TEA Zenit St Petersburg reserves
4060,TEA Zenit St Petersburg youth team
4061,TEA Zenit youth team
4062,TEA Zhejiang Lucheng - China
4063,TEA Zhongneng - China
4064,TEA Zilina - Slovakia
4065,TEA Zimbru - Moldova
4066,TEA Zimbru Chisinau - Moldova
4067,TEA Ziscosteel - Zimbabwe
4068,TEA Zivila Naklo - Slovenia
4069,TEA Zlin - Czech Rep
4070,TEA Zob-Aham - Iran
4071,TEA Zorya Luhansk - Ukraine
4072,TEA ZTS - Slovakia
4073,TEA ZTS Dubnica - Slovakia
4074,TEA Zulte-Waregem - Belgium
4075,TEA Zvezda Irkutsk - Russia
4076,TEA Zwarte - Holland
4077,TEA Zwarte Schapen - Holland
4078,TEA Zwolle - Holland
